id,data,timestamp,vehicle_id,sensor,anomaly
209,1302,"2022-03-23 18:07:02",FG868XN,rpm,0
213,995,"2022-03-23 18:07:05",FG868XN,rpm,0
217,1004,"2022-03-23 18:07:08",FG868XN,rpm,0
221,1406,"2022-03-23 18:07:11",FG868XN,rpm,0
225,1470,"2022-03-23 18:07:14",FG868XN,rpm,0
229,1378,"2022-03-23 18:07:17",FG868XN,rpm,0
233,1449,"2022-03-23 18:07:20",FG868XN,rpm,0
237,1588,"2022-03-23 18:07:22",FG868XN,rpm,0
241,1481,"2022-03-23 18:07:25",FG868XN,rpm,0
245,1412,"2022-03-23 18:07:28",FG868XN,rpm,0
249,1369,"2022-03-23 18:07:31",FG868XN,rpm,0
253,1366,"2022-03-23 18:07:34",FG868XN,rpm,0
257,1321,"2022-03-23 18:07:37",FG868XN,rpm,0
261,1615,"2022-03-23 18:07:40",FG868XN,rpm,0
265,1780,"2022-03-23 18:07:43",FG868XN,rpm,0
269,1491,"2022-03-23 18:07:45",FG868XN,rpm,0
273,989,"2022-03-23 18:07:48",FG868XN,rpm,0
277,929,"2022-03-23 18:07:51",FG868XN,rpm,0
281,857,"2022-03-23 18:07:54",FG868XN,rpm,0
285,1764,"2022-03-23 18:07:57",FG868XN,rpm,0
289,1484,"2022-03-23 18:08:00",FG868XN,rpm,0
293,1309,"2022-03-23 18:08:03",FG868XN,rpm,0
297,1448,"2022-03-23 18:08:06",FG868XN,rpm,0
301,1508,"2022-03-23 18:08:08",FG868XN,rpm,0
305,1351,"2022-03-23 18:08:11",FG868XN,rpm,0
309,1594,"2022-03-23 18:08:14",FG868XN,rpm,0
313,1762,"2022-03-23 18:08:17",FG868XN,rpm,0
317,1194,"2022-03-23 18:08:20",FG868XN,rpm,0
321,1236,"2022-03-23 18:08:23",FG868XN,rpm,0
325,1183,"2022-03-23 18:08:26",FG868XN,rpm,0
329,1064,"2022-03-23 18:08:29",FG868XN,rpm,0
333,863,"2022-03-23 18:08:31",FG868XN,rpm,0
337,879,"2022-03-23 18:08:34",FG868XN,rpm,0
341,1340,"2022-03-23 18:08:37",FG868XN,rpm,0
345,1548,"2022-03-23 18:08:40",FG868XN,rpm,0
349,1669,"2022-03-23 18:08:43",FG868XN,rpm,0
353,1770,"2022-03-23 18:08:46",FG868XN,rpm,0
357,1330,"2022-03-23 18:08:49",FG868XN,rpm,0
361,1142,"2022-03-23 18:08:51",FG868XN,rpm,0
365,1107,"2022-03-23 18:08:54",FG868XN,rpm,0
369,1068,"2022-03-23 18:08:57",FG868XN,rpm,0
373,1063,"2022-03-23 18:09:00",FG868XN,rpm,0
377,971,"2022-03-23 18:09:03",FG868XN,rpm,0
381,1019,"2022-03-23 18:09:06",FG868XN,rpm,0
385,969,"2022-03-23 18:09:09",FG868XN,rpm,0
389,902,"2022-03-23 18:09:12",FG868XN,rpm,0
393,952,"2022-03-23 18:09:14",FG868XN,rpm,0
397,898,"2022-03-23 18:09:17",FG868XN,rpm,0
401,838,"2022-03-23 18:09:20",FG868XN,rpm,0
405,0,"2022-03-23 18:09:23",FG868XN,rpm,0
409,0,"2022-03-23 18:09:26",FG868XN,rpm,0
413,0,"2022-03-23 18:09:29",FG868XN,rpm,0
417,0,"2022-03-23 18:09:32",FG868XN,rpm,0
421,0,"2022-03-23 18:09:35",FG868XN,rpm,0
425,0,"2022-03-23 18:09:37",FG868XN,rpm,0
429,0,"2022-03-23 18:09:40",FG868XN,rpm,0
433,0,"2022-03-23 18:09:43",FG868XN,rpm,0
437,0,"2022-03-23 18:09:46",FG868XN,rpm,0
441,0,"2022-03-23 18:09:49",FG868XN,rpm,0
445,0,"2022-03-23 18:09:52",FG868XN,rpm,0
449,0,"2022-03-23 18:09:55",FG868XN,rpm,0
453,0,"2022-03-23 18:09:58",FG868XN,rpm,0
457,0,"2022-03-23 18:10:00",FG868XN,rpm,0
461,0,"2022-03-23 18:10:03",FG868XN,rpm,0
465,0,"2022-03-23 18:10:06",FG868XN,rpm,0
469,0,"2022-03-23 18:10:09",FG868XN,rpm,0
473,1062,"2022-03-23 18:10:12",FG868XN,rpm,0
477,1923,"2022-03-23 18:10:15",FG868XN,rpm,0
481,1558,"2022-03-23 18:10:18",FG868XN,rpm,0
485,1595,"2022-03-23 18:10:21",FG868XN,rpm,0
489,2179,"2022-03-23 18:10:23",FG868XN,rpm,0
493,1525,"2022-03-23 18:10:26",FG868XN,rpm,0
497,1352,"2022-03-23 18:10:29",FG868XN,rpm,0
501,955,"2022-03-23 18:10:32",FG868XN,rpm,0
505,1152,"2022-03-23 18:10:35",FG868XN,rpm,0
509,1149,"2022-03-23 18:10:38",FG868XN,rpm,0
513,1369,"2022-03-23 18:10:41",FG868XN,rpm,0
517,1564,"2022-03-23 18:10:44",FG868XN,rpm,0
521,1596,"2022-03-23 18:10:46",FG868XN,rpm,0
525,1508,"2022-03-23 18:10:49",FG868XN,rpm,0
529,1459,"2022-03-23 18:10:52",FG868XN,rpm,0
533,941,"2022-03-23 18:10:55",FG868XN,rpm,0
537,922,"2022-03-23 18:10:58",FG868XN,rpm,0
541,1165,"2022-03-23 18:11:01",FG868XN,rpm,0
545,1027,"2022-03-23 18:11:04",FG868XN,rpm,0
549,801,"2022-03-23 18:11:07",FG868XN,rpm,0
553,895,"2022-03-23 18:11:09",FG868XN,rpm,0
557,874,"2022-03-23 18:11:12",FG868XN,rpm,0
561,898,"2022-03-23 18:11:15",FG868XN,rpm,0
565,892,"2022-03-23 18:11:18",FG868XN,rpm,0
569,944,"2022-03-23 18:11:21",FG868XN,rpm,0
573,873,"2022-03-23 18:11:24",FG868XN,rpm,0
577,945,"2022-03-23 18:11:27",FG868XN,rpm,0
581,913,"2022-03-23 18:11:29",FG868XN,rpm,0
585,900,"2022-03-23 18:11:32",FG868XN,rpm,0
589,892,"2022-03-23 18:11:35",FG868XN,rpm,0
593,776,"2022-03-23 18:11:38",FG868XN,rpm,0
597,805,"2022-03-23 18:11:41",FG868XN,rpm,0
601,781,"2022-03-23 18:11:44",FG868XN,rpm,0
605,779,"2022-03-23 18:11:47",FG868XN,rpm,0
609,776,"2022-03-23 18:11:50",FG868XN,rpm,0
613,778,"2022-03-23 18:11:52",FG868XN,rpm,0
617,779,"2022-03-23 18:11:55",FG868XN,rpm,0
621,782,"2022-03-23 18:11:58",FG868XN,rpm,0
625,779,"2022-03-23 18:12:01",FG868XN,rpm,0
629,780,"2022-03-23 18:12:04",FG868XN,rpm,0
633,781,"2022-03-23 18:12:07",FG868XN,rpm,0
637,785,"2022-03-23 18:12:10",FG868XN,rpm,0
641,782,"2022-03-23 18:12:12",FG868XN,rpm,0
645,777,"2022-03-23 18:12:15",FG868XN,rpm,0
649,777,"2022-03-23 18:12:18",FG868XN,rpm,0
653,769,"2022-03-23 18:12:21",FG868XN,rpm,0
657,931,"2022-03-23 18:12:24",FG868XN,rpm,0
661,1005,"2022-03-23 18:12:27",FG868XN,rpm,0
665,885,"2022-03-23 18:12:30",FG868XN,rpm,0
669,893,"2022-03-23 18:12:33",FG868XN,rpm,0
673,852,"2022-03-23 18:12:35",FG868XN,rpm,0
677,847,"2022-03-23 18:12:38",FG868XN,rpm,0
681,777,"2022-03-23 18:12:41",FG868XN,rpm,0
685,791,"2022-03-23 18:12:44",FG868XN,rpm,0
689,736,"2022-03-23 18:12:47",FG868XN,rpm,0
693,829,"2022-03-23 18:12:50",FG868XN,rpm,0
697,882,"2022-03-23 18:12:53",FG868XN,rpm,0
701,883,"2022-03-23 18:12:56",FG868XN,rpm,0
705,1738,"2022-03-23 18:12:58",FG868XN,rpm,0
709,855,"2022-03-23 18:13:01",FG868XN,rpm,0
713,911,"2022-03-23 18:13:04",FG868XN,rpm,0
717,908,"2022-03-23 18:13:07",FG868XN,rpm,0
721,862,"2022-03-23 18:13:10",FG868XN,rpm,0
725,819,"2022-03-23 18:13:13",FG868XN,rpm,0
729,849,"2022-03-23 18:13:16",FG868XN,rpm,0
733,848,"2022-03-23 18:13:18",FG868XN,rpm,0
737,876,"2022-03-23 18:13:21",FG868XN,rpm,0
741,899,"2022-03-23 18:13:24",FG868XN,rpm,0
745,874,"2022-03-23 18:13:27",FG868XN,rpm,0
749,904,"2022-03-23 18:13:30",FG868XN,rpm,0
753,877,"2022-03-23 18:13:33",FG868XN,rpm,0
757,850,"2022-03-23 18:13:36",FG868XN,rpm,0
761,848,"2022-03-23 18:13:39",FG868XN,rpm,0
765,823,"2022-03-23 18:13:41",FG868XN,rpm,0
769,889,"2022-03-23 18:13:44",FG868XN,rpm,0
773,853,"2022-03-23 18:13:47",FG868XN,rpm,0
777,848,"2022-03-23 18:13:50",FG868XN,rpm,0
781,854,"2022-03-23 18:13:53",FG868XN,rpm,0
785,814,"2022-03-23 18:13:56",FG868XN,rpm,0
789,776,"2022-03-23 18:13:59",FG868XN,rpm,0
793,780,"2022-03-23 18:14:02",FG868XN,rpm,0
797,772,"2022-03-23 18:14:04",FG868XN,rpm,0
801,940,"2022-03-23 18:14:07",FG868XN,rpm,0
805,847,"2022-03-23 18:14:10",FG868XN,rpm,0
809,850,"2022-03-23 18:14:13",FG868XN,rpm,0
813,821,"2022-03-23 18:14:16",FG868XN,rpm,0
817,776,"2022-03-23 18:14:19",FG868XN,rpm,0
821,758,"2022-03-23 18:14:22",FG868XN,rpm,0
825,841,"2022-03-23 18:14:25",FG868XN,rpm,0
829,848,"2022-03-23 18:14:27",FG868XN,rpm,0
833,775,"2022-03-23 18:14:30",FG868XN,rpm,0
837,778,"2022-03-23 18:14:33",FG868XN,rpm,0
841,679,"2022-03-23 18:14:36",FG868XN,rpm,0
845,954,"2022-03-23 18:14:39",FG868XN,rpm,0
849,885,"2022-03-23 18:14:42",FG868XN,rpm,0
853,816,"2022-03-23 18:14:45",FG868XN,rpm,0
857,748,"2022-03-23 18:14:48",FG868XN,rpm,0
861,977,"2022-03-23 18:14:50",FG868XN,rpm,0
865,844,"2022-03-23 18:14:53",FG868XN,rpm,0
869,992,"2022-03-23 18:14:56",FG868XN,rpm,0
873,932,"2022-03-23 18:14:59",FG868XN,rpm,0
877,849,"2022-03-23 18:15:02",FG868XN,rpm,0
881,848,"2022-03-23 18:15:05",FG868XN,rpm,0
885,822,"2022-03-23 18:15:08",FG868XN,rpm,0
889,820,"2022-03-23 18:15:11",FG868XN,rpm,0
893,855,"2022-03-23 18:15:13",FG868XN,rpm,0
897,821,"2022-03-23 18:15:16",FG868XN,rpm,0
901,768,"2022-03-23 18:15:19",FG868XN,rpm,0
905,846,"2022-03-23 18:15:22",FG868XN,rpm,0
909,796,"2022-03-23 18:15:25",FG868XN,rpm,0
913,777,"2022-03-23 18:15:28",FG868XN,rpm,0
917,923,"2022-03-23 18:15:31",FG868XN,rpm,0
921,1609,"2022-03-23 18:15:34",FG868XN,rpm,0
925,922,"2022-03-23 18:15:37",FG868XN,rpm,0
929,912,"2022-03-23 18:15:39",FG868XN,rpm,0
933,862,"2022-03-23 18:15:42",FG868XN,rpm,0
937,922,"2022-03-23 18:15:45",FG868XN,rpm,0
941,894,"2022-03-23 18:15:48",FG868XN,rpm,0
945,844,"2022-03-23 18:15:51",FG868XN,rpm,0
949,866,"2022-03-23 18:15:54",FG868XN,rpm,0
953,824,"2022-03-23 18:15:57",FG868XN,rpm,0
957,810,"2022-03-23 18:16:00",FG868XN,rpm,0
961,899,"2022-03-23 18:16:03",FG868XN,rpm,0
965,902,"2022-03-23 18:16:05",FG868XN,rpm,0
969,915,"2022-03-23 18:16:08",FG868XN,rpm,0
973,1389,"2022-03-23 18:16:11",FG868XN,rpm,0
977,998,"2022-03-23 18:16:14",FG868XN,rpm,0
981,922,"2022-03-23 18:16:17",FG868XN,rpm,0
985,1024,"2022-03-23 18:16:20",FG868XN,rpm,0
989,967,"2022-03-23 18:16:23",FG868XN,rpm,0
993,883,"2022-03-23 18:16:26",FG868XN,rpm,0
997,1077,"2022-03-23 18:16:28",FG868XN,rpm,0
1001,949,"2022-03-23 18:16:31",FG868XN,rpm,0
1005,916,"2022-03-23 18:16:34",FG868XN,rpm,0
1009,933,"2022-03-23 18:16:37",FG868XN,rpm,0
1013,945,"2022-03-23 18:16:40",FG868XN,rpm,0
1017,1077,"2022-03-23 18:16:43",FG868XN,rpm,0
1021,1066,"2022-03-23 18:16:46",FG868XN,rpm,0
1025,1212,"2022-03-23 18:16:49",FG868XN,rpm,0
1029,1533,"2022-03-23 18:16:51",FG868XN,rpm,0
1033,1931,"2022-03-23 18:16:54",FG868XN,rpm,0
1037,1293,"2022-03-23 18:16:57",FG868XN,rpm,0
1041,1605,"2022-03-23 18:17:00",FG868XN,rpm,0
1045,2112,"2022-03-23 18:17:03",FG868XN,rpm,0
1049,1573,"2022-03-23 18:17:06",FG868XN,rpm,0
1053,1638,"2022-03-23 18:17:09",FG868XN,rpm,0
1057,1493,"2022-03-23 18:17:12",FG868XN,rpm,0
1061,1211,"2022-03-23 18:17:14",FG868XN,rpm,0
1065,1198,"2022-03-23 18:17:17",FG868XN,rpm,0
1069,1130,"2022-03-23 18:17:20",FG868XN,rpm,0
1073,1094,"2022-03-23 18:17:23",FG868XN,rpm,0
1077,1033,"2022-03-23 18:17:26",FG868XN,rpm,0
1081,1058,"2022-03-23 18:17:29",FG868XN,rpm,0
1085,1089,"2022-03-23 18:17:32",FG868XN,rpm,0
1089,1093,"2022-03-23 18:17:35",FG868XN,rpm,0
1093,1136,"2022-03-23 18:17:37",FG868XN,rpm,0
1097,1339,"2022-03-23 18:17:40",FG868XN,rpm,0
1101,1568,"2022-03-23 18:17:43",FG868XN,rpm,0
1105,1817,"2022-03-23 18:17:46",FG868XN,rpm,0
1109,2122,"2022-03-23 18:17:49",FG868XN,rpm,0
1113,2359,"2022-03-23 18:17:52",FG868XN,rpm,0
1117,1323,"2022-03-23 18:17:55",FG868XN,rpm,0
1121,1726,"2022-03-23 18:17:58",FG868XN,rpm,0
1125,1827,"2022-03-23 18:18:00",FG868XN,rpm,0
1129,1944,"2022-03-23 18:18:03",FG868XN,rpm,0
1133,2060,"2022-03-23 18:18:06",FG868XN,rpm,0
1137,2125,"2022-03-23 18:18:09",FG868XN,rpm,0
1141,2171,"2022-03-23 18:18:12",FG868XN,rpm,0
1145,2223,"2022-03-23 18:18:15",FG868XN,rpm,0
1149,2270,"2022-03-23 18:18:18",FG868XN,rpm,0
1153,2258,"2022-03-23 18:18:20",FG868XN,rpm,0
1157,2268,"2022-03-23 18:18:23",FG868XN,rpm,0
1161,2291,"2022-03-23 18:18:26",FG868XN,rpm,0
1165,2320,"2022-03-23 18:18:29",FG868XN,rpm,0
1169,2323,"2022-03-23 18:18:32",FG868XN,rpm,0
1173,2348,"2022-03-23 18:18:35",FG868XN,rpm,0
1177,2340,"2022-03-23 18:18:38",FG868XN,rpm,0
1181,2331,"2022-03-23 18:18:41",FG868XN,rpm,0
1185,2324,"2022-03-23 18:18:43",FG868XN,rpm,0
1189,2312,"2022-03-23 18:18:46",FG868XN,rpm,0
1193,2305,"2022-03-23 18:18:49",FG868XN,rpm,0
1197,2330,"2022-03-23 18:18:52",FG868XN,rpm,0
1201,2356,"2022-03-23 18:18:55",FG868XN,rpm,0
1205,2341,"2022-03-23 18:18:58",FG868XN,rpm,0
1209,2337,"2022-03-23 18:19:01",FG868XN,rpm,0
1213,2369,"2022-03-23 18:19:04",FG868XN,rpm,0
1217,2390,"2022-03-23 18:19:06",FG868XN,rpm,0
1221,2370,"2022-03-23 18:19:09",FG868XN,rpm,0
1225,2369,"2022-03-23 18:19:12",FG868XN,rpm,0
1229,2378,"2022-03-23 18:19:15",FG868XN,rpm,0
1233,2379,"2022-03-23 18:19:18",FG868XN,rpm,0
1237,2396,"2022-03-23 18:19:21",FG868XN,rpm,0
1241,2364,"2022-03-23 18:19:24",FG868XN,rpm,0
1245,2300,"2022-03-23 18:19:27",FG868XN,rpm,0
1249,2273,"2022-03-23 18:19:29",FG868XN,rpm,0
1253,2233,"2022-03-23 18:19:32",FG868XN,rpm,0
1257,2214,"2022-03-23 18:19:35",FG868XN,rpm,0
1261,2199,"2022-03-23 18:19:38",FG868XN,rpm,0
1265,2197,"2022-03-23 18:19:41",FG868XN,rpm,0
1269,2189,"2022-03-23 18:19:44",FG868XN,rpm,0
1273,2181,"2022-03-23 18:19:47",FG868XN,rpm,0
1277,2184,"2022-03-23 18:19:50",FG868XN,rpm,0
1281,2172,"2022-03-23 18:19:52",FG868XN,rpm,0
1285,2156,"2022-03-23 18:19:55",FG868XN,rpm,0
1289,2132,"2022-03-23 18:19:58",FG868XN,rpm,0
1293,2105,"2022-03-23 18:20:01",FG868XN,rpm,0
1297,2083,"2022-03-23 18:20:04",FG868XN,rpm,0
1301,2102,"2022-03-23 18:20:07",FG868XN,rpm,0
1305,2148,"2022-03-23 18:20:10",FG868XN,rpm,0
1309,2210,"2022-03-23 18:20:12",FG868XN,rpm,0
1313,2231,"2022-03-23 18:20:15",FG868XN,rpm,0
1317,2263,"2022-03-23 18:20:18",FG868XN,rpm,0
1321,2224,"2022-03-23 18:20:21",FG868XN,rpm,0
1325,2202,"2022-03-23 18:20:24",FG868XN,rpm,0
1329,2149,"2022-03-23 18:20:27",FG868XN,rpm,0
1333,2104,"2022-03-23 18:20:30",FG868XN,rpm,0
1337,2046,"2022-03-23 18:20:33",FG868XN,rpm,0
1341,1942,"2022-03-23 18:20:35",FG868XN,rpm,0
1345,1854,"2022-03-23 18:20:38",FG868XN,rpm,0
1349,1823,"2022-03-23 18:20:41",FG868XN,rpm,0
1353,1729,"2022-03-23 18:20:44",FG868XN,rpm,0
1357,1771,"2022-03-23 18:20:47",FG868XN,rpm,0
1361,1515,"2022-03-23 18:20:50",FG868XN,rpm,0
1365,1437,"2022-03-23 18:20:53",FG868XN,rpm,0
1369,1438,"2022-03-23 18:20:56",FG868XN,rpm,0
1373,1437,"2022-03-23 18:20:58",FG868XN,rpm,0
1377,1348,"2022-03-23 18:21:01",FG868XN,rpm,0
1381,1322,"2022-03-23 18:21:04",FG868XN,rpm,0
1385,1333,"2022-03-23 18:21:07",FG868XN,rpm,0
1389,1370,"2022-03-23 18:21:10",FG868XN,rpm,0
1393,1415,"2022-03-23 18:21:13",FG868XN,rpm,0
1397,1458,"2022-03-23 18:21:16",FG868XN,rpm,0
1401,1483,"2022-03-23 18:21:18",FG868XN,rpm,0
1405,1518,"2022-03-23 18:21:21",FG868XN,rpm,0
1409,1421,"2022-03-23 18:21:24",FG868XN,rpm,0
1413,1406,"2022-03-23 18:21:27",FG868XN,rpm,0
1417,1446,"2022-03-23 18:21:30",FG868XN,rpm,0
1421,1477,"2022-03-23 18:21:33",FG868XN,rpm,0
1425,1482,"2022-03-23 18:21:36",FG868XN,rpm,0
1429,1387,"2022-03-23 18:21:39",FG868XN,rpm,0
1433,1352,"2022-03-23 18:21:41",FG868XN,rpm,0
1437,1348,"2022-03-23 18:21:44",FG868XN,rpm,0
1441,1409,"2022-03-23 18:21:47",FG868XN,rpm,0
1445,1438,"2022-03-23 18:21:50",FG868XN,rpm,0
1449,1417,"2022-03-23 18:21:53",FG868XN,rpm,0
1453,1419,"2022-03-23 18:21:56",FG868XN,rpm,0
1457,1461,"2022-03-23 18:21:59",FG868XN,rpm,0
1461,1416,"2022-03-23 18:22:02",FG868XN,rpm,0
1465,1428,"2022-03-23 18:22:05",FG868XN,rpm,0
1469,1396,"2022-03-23 18:22:07",FG868XN,rpm,0
1473,1395,"2022-03-23 18:22:10",FG868XN,rpm,0
1477,1418,"2022-03-23 18:22:13",FG868XN,rpm,0
1481,1447,"2022-03-23 18:22:16",FG868XN,rpm,0
1485,1448,"2022-03-23 18:22:19",FG868XN,rpm,0
1489,1364,"2022-03-23 18:22:22",FG868XN,rpm,0
1493,1270,"2022-03-23 18:22:25",FG868XN,rpm,0
1497,1280,"2022-03-23 18:22:27",FG868XN,rpm,0
1501,1319,"2022-03-23 18:22:30",FG868XN,rpm,0
1505,1318,"2022-03-23 18:22:33",FG868XN,rpm,0
1509,1358,"2022-03-23 18:22:36",FG868XN,rpm,0
1513,1311,"2022-03-23 18:22:39",FG868XN,rpm,0
1517,1335,"2022-03-23 18:22:42",FG868XN,rpm,0
1521,1417,"2022-03-23 18:22:45",FG868XN,rpm,0
1525,1384,"2022-03-23 18:22:48",FG868XN,rpm,0
1529,1357,"2022-03-23 18:22:50",FG868XN,rpm,0
1533,1314,"2022-03-23 18:22:53",FG868XN,rpm,0
1537,1296,"2022-03-23 18:22:56",FG868XN,rpm,0
1541,1217,"2022-03-23 18:22:59",FG868XN,rpm,0
1545,1130,"2022-03-23 18:23:02",FG868XN,rpm,0
1549,1107,"2022-03-23 18:23:05",FG868XN,rpm,0
1553,1086,"2022-03-23 18:23:08",FG868XN,rpm,0
1557,1060,"2022-03-23 18:23:11",FG868XN,rpm,0
1561,1053,"2022-03-23 18:23:13",FG868XN,rpm,0
1565,1073,"2022-03-23 18:23:16",FG868XN,rpm,0
1569,1118,"2022-03-23 18:23:19",FG868XN,rpm,0
1573,1177,"2022-03-23 18:23:22",FG868XN,rpm,0
1577,1252,"2022-03-23 18:23:25",FG868XN,rpm,0
1581,1325,"2022-03-23 18:23:28",FG868XN,rpm,0
1585,1405,"2022-03-23 18:23:31",FG868XN,rpm,0
1589,1492,"2022-03-23 18:23:34",FG868XN,rpm,0
1593,1490,"2022-03-23 18:23:36",FG868XN,rpm,0
1597,1490,"2022-03-23 18:23:39",FG868XN,rpm,0
1601,1486,"2022-03-23 18:23:42",FG868XN,rpm,0
1605,1473,"2022-03-23 18:23:45",FG868XN,rpm,0
1609,1541,"2022-03-23 18:23:48",FG868XN,rpm,0
1613,1669,"2022-03-23 18:23:51",FG868XN,rpm,0
1617,1791,"2022-03-23 18:23:54",FG868XN,rpm,0
1621,1906,"2022-03-23 18:23:56",FG868XN,rpm,0
1625,1990,"2022-03-23 18:23:59",FG868XN,rpm,0
1629,1980,"2022-03-23 18:24:02",FG868XN,rpm,0
1633,1865,"2022-03-23 18:24:05",FG868XN,rpm,0
1637,1771,"2022-03-23 18:24:08",FG868XN,rpm,0
1641,1825,"2022-03-23 18:24:11",FG868XN,rpm,0
1645,1889,"2022-03-23 18:24:14",FG868XN,rpm,0
1649,1962,"2022-03-23 18:24:17",FG868XN,rpm,0
1653,2039,"2022-03-23 18:24:19",FG868XN,rpm,0
1657,2107,"2022-03-23 18:24:22",FG868XN,rpm,0
1661,2032,"2022-03-23 18:24:25",FG868XN,rpm,0
1665,1951,"2022-03-23 18:24:28",FG868XN,rpm,0
1669,1973,"2022-03-23 18:24:31",FG868XN,rpm,0
1673,2005,"2022-03-23 18:24:34",FG868XN,rpm,0
1677,2026,"2022-03-23 18:24:37",FG868XN,rpm,0
1681,2025,"2022-03-23 18:24:39",FG868XN,rpm,0
1685,2006,"2022-03-23 18:24:42",FG868XN,rpm,0
1689,1990,"2022-03-23 18:24:45",FG868XN,rpm,0
1693,1997,"2022-03-23 18:24:48",FG868XN,rpm,0
1697,2003,"2022-03-23 18:24:51",FG868XN,rpm,0
1701,1971,"2022-03-23 18:24:54",FG868XN,rpm,0
1705,1892,"2022-03-23 18:24:57",FG868XN,rpm,0
1709,1890,"2022-03-23 18:25:00",FG868XN,rpm,0
1713,1885,"2022-03-23 18:25:02",FG868XN,rpm,0
1717,1770,"2022-03-23 18:25:05",FG868XN,rpm,0
1721,1734,"2022-03-23 18:25:08",FG868XN,rpm,0
1725,1698,"2022-03-23 18:25:11",FG868XN,rpm,0
1729,1664,"2022-03-23 18:25:14",FG868XN,rpm,0
1733,1697,"2022-03-23 18:25:17",FG868XN,rpm,0
1737,1715,"2022-03-23 18:25:20",FG868XN,rpm,0
1741,1737,"2022-03-23 18:25:23",FG868XN,rpm,0
1745,1769,"2022-03-23 18:25:25",FG868XN,rpm,0
1749,1809,"2022-03-23 18:25:28",FG868XN,rpm,0
1753,1845,"2022-03-23 18:25:31",FG868XN,rpm,0
1757,1878,"2022-03-23 18:25:34",FG868XN,rpm,0
1761,1925,"2022-03-23 18:25:37",FG868XN,rpm,0
1765,1959,"2022-03-23 18:25:40",FG868XN,rpm,0
1769,1980,"2022-03-23 18:25:43",FG868XN,rpm,0
1773,1936,"2022-03-23 18:25:46",FG868XN,rpm,0
1777,1937,"2022-03-23 18:25:48",FG868XN,rpm,0
1781,1963,"2022-03-23 18:25:51",FG868XN,rpm,0
1785,1984,"2022-03-23 18:25:54",FG868XN,rpm,0
1789,2031,"2022-03-23 18:25:57",FG868XN,rpm,0
1793,2010,"2022-03-23 18:26:00",FG868XN,rpm,0
1797,1871,"2022-03-23 18:26:03",FG868XN,rpm,0
1801,1839,"2022-03-23 18:26:06",FG868XN,rpm,0
1805,1807,"2022-03-23 18:26:08",FG868XN,rpm,0
1809,1790,"2022-03-23 18:26:11",FG868XN,rpm,0
1813,1727,"2022-03-23 18:26:14",FG868XN,rpm,0
1817,1657,"2022-03-23 18:26:17",FG868XN,rpm,0
